customer_id,join_date,region,segment,age,annual_spend,support_tickets,nps_score,products_owned,last_login_days
1804,2023-03-13,South,Government,50,37617.1,8,5,5,152
1805,2022-02-25,West,Startup,62,7001.61,19,4,1,17
1806,2022-08-06,North,Enterprise,46,73054.68,14,2,4,146
1807,2023-09-13,East,SMB,61,24955.19,16,6,4,144
1808,2023-03-22,West,Startup,59,11079.94,14,6,5,101
1809,2022-05-29,North,Government,46,32898.41,0,7,3,125
1810,2022-01-07,South,SMB,43,15042.73,11,3,4,127
1811,2022-05-07,South,Enterprise,47,85091.24,15,7,1,139
1812,2023-11-03,North,Enterprise,48,69825.14,3,4,2,76
1813,2022-04-11,South,SMB,29,15463.19,6,4,4,165
1814,2023-05-12,West,Startup,55,13280.98,9,7,4,61
1815,2023-06-15,Central,Government,26,21346.82,6,3,1,97
1816,2023-02-10,South,Enterprise,65,80376.64,15,8,1,176
1817,2022-05-16,South,Enterprise,44,72613.03,4,5,1,98
1818,2023-03-08,North,Government,35,46058.06,19,9,5,91
1819,2022-12-14,South,Startup,46,9491.18,12,9,2,76
1820,2023-06-25,South,SMB,53,17594.22,16,10,2,67
1821,2023-06-22,East,SMB,37,24916.93,6,7,2,69
1822,2023-06-05,Central,Enterprise,25,31196.19,3,10,1,148
1823,2022-07-30,Central,Government,51,49355.69,20,2,3,119
1824,2022-07-15,South,SMB,33,10100.06,12,4,2,147
1825,2023-09-17,East,SMB,42,10891.95,7,5,3,90
1826,2022-12-20,North,Enterprise,41,85724.08,6,1,4,170
1827,2023-10-30,South,Enterprise,26,40462.49,18,1,1,172
1828,2023-03-28,West,SMB,55,20871.26,13,6,3,95
1829,2022-02-06,East,Startup,50,12135.07,5,1,2,103
1830,2023-09-09,Central,Startup,55,11680.02,7,9,1,165
1831,2022-07-03,Central,Enterprise,36,68042.69,4,9,1,42
1832,2022-03-14,South,SMB,50,13934.99,0,2,1,101
1833,2023-03-04,South,SMB,53,19303.25,7,1,5,24
1834,2023-11-25,East,Startup,47,5101.3,17,7,1,64
1835,2023-11-27,North,Startup,57,11576.57,11,1,1,30
1836,2023-04-03,West,SMB,27,21508.42,18,10,1,119
1837,2022-06-11,West,Enterprise,64,73990.32,20,9,3,37
1838,2022-12-16,Central,Startup,51,6697.74,16,10,4,79
1839,2023-03-23,Central,Government,36,56805.58,6,5,1,61
1840,2022-09-28,Central,SMB,46,15434.5,18,6,5,95
1841,2022-06-30,Central,SMB,30,16735.94,15,3,2,180
1842,2022-09-09,East,Enterprise,36,77736.26,17,8,5,169
1843,2023-01-05,West,SMB,52,25236.48,20,8,3,155
1844,2023-08-07,East,SMB,33,13863.8,12,7,5,151
1845,2023-02-16,West,Government,29,57481.28,13,2,4,59
1846,2023-02-21,Central,Government,46,31706.43,20,4,3,111
1847,2023-06-11,West,Startup,33,10716.64,2,3,5,52
1848,2022-01-18,East,SMB,30,10464.06,7,1,1,38
1849,2022-03-15,East,Startup,27,5139.99,15,10,2,36
1850,2022-11-30,West,Government,42,24211.84,15,5,2,155
1851,2022-10-08,Central,Enterprise,49,46839.67,1,7,5,84
1852,2023-07-14,North,Government,63,57537.68,8,4,3,164
1853,2023-08-25,East,Government,63,35895.01,5,4,2,77
1854,2023-04-27,North,Enterprise,42,56197.19,20,8,4,37
1855,2022-01-01,Central,Enterprise,54,68881.77,9,9,2,82
1856,2023-01-14,South,Enterprise,25,53700.85,12,2,2,142
1857,2022-04-18,West,Startup,32,6929.09,0,10,4,53
1858,2023-10-11,East,Government,61,27407.95,2,3,5,85
1859,2023-09-22,North,Government,25,56117.39,18,10,5,153
1860,2023-11-13,Central,Enterprise,48,68581.61,3,6,2,96
1861,2023-05-02,East,Enterprise,64,40962.76,18,2,3,51
1862,2022-10-01,West,Enterprise,64,35235.64,17,8,5,118
1863,2022-12-03,Central,SMB,53,12495.83,13,3,2,45
1864,2023-02-02,North,Enterprise,25,40901.11,1,4,1,177
1865,2022-11-09,East,SMB,47,22738.98,3,1,1,173
1866,2022-03-31,North,Enterprise,25,82437.16,6,8,1,169
1867,2023-08-02,Central,Government,32,53227.67,4,10,2,140
1868,2023-06-13,South,SMB,33,20757.08,16,4,4,76
1869,2023-03-07,North,SMB,35,9438.98,1,8,2,19
1870,2023-09-30,West,Enterprise,55,49415.1,14,7,2,132
1871,2022-08-09,West,Government,56,36146.12,12,7,2,180
1872,2023-04-11,West,SMB,53,12597.01,6,6,3,120
1873,2022-05-25,East,Enterprise,29,61575.82,2,6,5,159
1874,2022-04-12,North,Startup,51,11964.33,20,9,5,98
1875,2022-04-26,East,Startup,48,12446.89,10,2,2,83
1876,2023-11-24,Central,SMB,28,17282.08,13,8,5,134
1877,2023-06-19,Central,Government,57,31767.61,15,6,5,75
1878,2023-11-23,West,Government,65,26355.28,9,5,5,102
1879,2022-07-06,South,Government,59,40784.28,2,9,4,2
1880,2022-12-26,West,Enterprise,58,83594.93,1,10,1,54
1881,2022-11-07,South,Startup,34,10415.53,13,5,2,25
1882,2022-06-07,North,Startup,32,9861.4,2,7,3,38
1883,2022-02-19,North,Enterprise,63,87221.66,18,9,4,173
1884,2023-11-21,Central,Government,63,39525.41,17,1,5,153
1885,2023-01-13,West,Enterprise,26,35963.12,0,4,3,64
1886,2022-03-05,East,Startup,55,8732.33,15,4,5,124
1887,2022-05-08,West,Startup,56,10755.84,19,1,5,127
1888,2022-10-19,South,SMB,40,24784.7,1,3,5,31
1889,2022-07-18,Central,SMB,28,12360.91,6,10,2,146
1890,2022-03-12,East,Government,54,30877.49,6,2,1,104
1891,2022-01-23,North,Government,34,24732.14,18,5,5,9
1892,2022-11-25,Central,Government,62,25456.82,19,6,4,62
1893,2023-08-10,South,Government,46,25497.44,1,5,5,162
1894,2023-02-18,Central,Enterprise,35,66758.19,13,6,5,46
1895,2023-07-09,South,Enterprise,31,86079.99,11,10,1,162
1896,2023-02-12,North,SMB,50,23941.49,11,8,1,83
1897,2023-08-21,East,SMB,63,11994.78,16,5,4,141
1898,2022-07-18,East,Enterprise,31,54475.15,18,4,5,173
1899,2022-09-05,South,Government,31,34521.26,1,8,2,112
1900,2023-03-10,West,Enterprise,51,38192.9,10,7,2,97
1901,2023-03-20,East,Government,59,57369.48,12,6,4,73
1902,2023-01-19,Central,Enterprise,34,60170.0,4,5,1,163
1903,2022-05-21,North,Enterprise,30,84610.62,5,4,4,13
1904,2022-06-04,West,Government,61,49306.79,19,2,3,125
1905,2022-06-23,West,Startup,35,13870.36,20,2,2,112
1906,2022-12-19,South,Startup,38,10253.35,9,4,3,110
1907,2023-10-23,Central,Startup,26,14224.86,12,6,5,98
1908,2022-03-20,East,Startup,39,8078.8,20,2,3,159
1909,2022-03-06,Central,SMB,43,12699.16,13,8,3,177
1910,2023-11-21,Central,Enterprise,27,81596.06,13,3,2,125
1911,2023-05-23,North,SMB,31,9189.6,1,8,3,63
1912,2022-05-10,North,Enterprise,46,55991.47,1,2,4,27
1913,2023-02-13,East,Startup,42,7589.16,3,3,3,19
1914,2023-04-04,South,Startup,30,10994.82,11,1,2,37
1915,2023-05-10,Central,SMB,31,11181.08,18,6,2,64
1916,2023-01-09,Central,SMB,61,12075.57,5,1,5,15
1917,2022-08-19,South,Startup,28,11882.91,14,3,1,35
1918,2022-04-15,Central,Government,60,62596.35,10,5,2,123
1919,2022-01-02,South,Enterprise,62,83470.67,9,6,3,117
1920,2022-09-17,West,SMB,64,19210.37,0,5,2,58
1921,2022-04-26,West,SMB,26,17228.59,16,6,2,116
1922,2022-12-07,South,SMB,27,16049.03,3,4,3,31
1923,2023-09-13,South,Government,31,29033.61,18,8,3,87
1924,2022-02-02,South,Enterprise,43,51603.12,3,2,3,146
1925,2023-05-01,East,Government,60,47805.81,20,7,3,51
1926,2023-09-19,North,SMB,36,23594.34,2,5,3,87
1927,2022-02-26,Central,SMB,45,13977.06,0,9,2,78
1928,2022-12-23,North,SMB,61,10699.54,19,6,5,164
1929,2023-04-29,North,Startup,36,8938.7,12,3,4,70
1930,2022-07-01,South,Startup,60,7824.49,18,7,2,88
1931,2022-01-27,South,SMB,46,14934.9,0,9,4,68
1932,2023-04-09,West,Startup,33,9843.15,17,4,5,67
1933,2022-07-26,South,Startup,55,12554.42,13,2,1,80
1934,2022-08-20,East,SMB,57,12952.54,11,1,4,135
1935,2023-08-05,West,Startup,43,11267.78,13,9,4,32
1936,2023-04-05,East,Enterprise,64,70285.97,10,6,2,157
1937,2023-07-11,North,Government,30,41508.92,19,7,3,53
1938,2022-07-05,North,Government,65,21136.33,3,2,4,122
1939,2023-10-26,Central,Government,43,46333.86,12,5,4,84
1940,2023-06-19,Central,Startup,63,6159.68,9,8,3,138
1941,2022-11-25,West,Enterprise,41,31729.56,19,3,4,71
1942,2023-10-17,South,Government,64,48398.92,4,6,5,81
1943,2022-12-03,South,Startup,29,14314.14,3,3,5,83
1944,2022-10-17,North,Enterprise,53,66438.95,11,6,5,134
1945,2023-10-17,Central,SMB,41,26937.18,15,1,2,74
1946,2022-03-12,North,Startup,35,9663.47,7,6,5,106
1947,2022-09-06,South,Enterprise,28,84790.79,7,8,3,31
1948,2023-05-26,South,Government,29,31527.68,15,8,5,8
1949,2023-09-25,West,Enterprise,36,71877.63,1,2,3,144
1950,2022-04-22,South,Government,28,33318.86,18,4,2,6
1951,2022-01-17,South,Startup,34,8897.12,6,7,2,47
1952,2023-02-12,North,Startup,54,8989.12,0,7,5,169
1953,2022-09-03,West,Enterprise,35,36163.97,7,6,2,139
1954,2022-10-13,North,SMB,53,12966.52,0,7,2,144
1955,2022-04-07,East,Enterprise,58,76649.97,8,10,4,56
1956,2023-04-30,West,Enterprise,35,59829.88,1,1,2,31
1957,2022-01-06,North,Startup,60,5090.01,19,9,2,100
1958,2022-06-17,West,Government,45,38457.39,17,1,3,38
1959,2023-07-12,East,Enterprise,37,61986.76,11,4,4,121
1960,2022-03-14,West,Government,45,29854.85,8,8,2,133
1961,2022-09-07,East,SMB,31,22604.97,9,2,5,165
1962,2022-02-02,East,Government,31,42596.23,7,1,2,177
1963,2022-04-16,North,Enterprise,30,76841.31,5,8,3,127
1964,2022-02-05,East,Startup,28,11237.85,16,6,4,118
1965,2022-02-10,West,SMB,30,15700.61,8,7,3,123
1966,2023-09-14,West,Government,31,43892.57,15,5,2,130
1967,2023-03-23,West,SMB,47,9894.49,16,5,3,23
1968,2023-07-14,North,Startup,40,9739.58,20,3,3,63
1969,2023-07-29,South,Enterprise,31,46223.06,0,1,5,177
1970,2022-12-20,West,SMB,62,24310.95,2,10,5,121
1971,2023-02-20,East,SMB,28,20828.9,8,9,2,117
1972,2022-05-21,North,Startup,47,5249.68,6,10,4,180
1973,2023-05-31,North,Enterprise,29,54553.64,4,2,5,117
1974,2022-09-18,North,Government,41,44885.54,5,1,4,64
1975,2023-01-18,East,Government,33,22586.01,20,3,5,65
1976,2023-08-14,East,Startup,31,6658.11,2,10,5,149
1977,2022-10-09,Central,Startup,55,13265.92,1,8,1,127
1978,2022-09-04,North,SMB,30,15415.33,0,2,2,151
1979,2023-08-28,East,Government,50,35205.0,16,5,3,118
1980,2023-02-15,South,Enterprise,65,32608.04,10,3,1,111
1981,2023-07-04,North,Enterprise,51,65376.13,13,2,2,141
1982,2023-03-29,South,Startup,39,7905.88,15,2,1,6
1983,2022-05-09,South,Startup,53,9195.41,1,5,4,35
1984,2023-11-12,Central,Enterprise,35,41588.37,16,9,1,167
1985,2022-08-10,Central,SMB,53,11405.91,19,9,1,143
1986,2023-05-18,West,SMB,35,24570.17,20,2,1,135
1987,2022-03-31,East,Startup,27,12783.82,6,1,4,146
1988,2022-10-06,Central,SMB,55,22695.94,2,5,5,74
1989,2023-02-02,South,Startup,50,6481.77,15,2,3,41
1990,2022-12-26,East,Government,40,30703.14,15,3,4,168
1991,2022-08-06,North,SMB,46,16802.4,12,7,1,74
1992,2023-02-05,Central,Startup,50,5862.14,5,7,4,166
1993,2023-10-11,North,Startup,39,6607.87,18,3,1,54
1994,2022-08-14,North,Enterprise,63,61989.1,19,9,5,53
1995,2023-08-27,West,Enterprise,46,59146.97,9,4,3,33
1996,2023-07-19,Central,Enterprise,32,60591.12,12,3,5,130
1997,2023-11-01,South,Enterprise,32,33045.52,15,3,2,169
1998,2023-07-04,West,Enterprise,30,89181.21,9,9,5,168
1999,2023-05-14,Central,SMB,39,20625.73,7,3,1,47
2000,2023-01-02,South,Startup,39,10702.07,13,6,3,2
