date,region,product,segment,sales_rep,revenue,units_sold,discount_pct,cost,profit,profit_margin
2023-01-23,West,Product D,Government,Rep_3,1955.57,3,7.3,1003.63,951.94,48.68
2023-01-23,Central,Product C,SMB,Rep_8,7489.44,20,12.8,4356.79,3132.65,41.83
2023-01-23,East,Product E,Startup,Rep_9,8103.86,17,13.7,5491.57,2612.29,32.24
2023-01-23,North,Product B,Startup,Rep_1,5544.1,10,11.0,3762.28,1781.82,32.14
2023-01-23,South,Product B,Startup,Rep_10,6810.74,32,5.2,3389.0,3421.74,50.24
2023-01-23,North,Product E,Startup,Rep_9,4233.8,14,17.6,2186.96,2046.84,48.35
2023-01-23,East,Product E,Enterprise,Rep_3,11665.56,20,24.8,7575.86,4089.7,35.06
2023-01-23,South,Product B,SMB,Rep_3,9146.24,18,16.9,5145.45,4000.79,43.74
2023-01-23,Central,Product C,Government,Rep_7,6063.38,11,2.3,3447.58,2615.8,43.14
2023-01-24,East,Product D,Government,Rep_6,7863.84,14,2.3,5297.04,2566.8,32.64
2023-01-24,East,Product A,Government,Rep_4,11848.34,31,8.1,6104.58,5743.76,48.48
2023-01-24,Central,Product E,SMB,Rep_10,10520.3,19,19.1,4845.3,5675.0,53.94
2023-01-24,West,Product A,Enterprise,Rep_3,4868.82,8,5.1,2962.07,1906.75,39.16
2023-01-24,South,Product C,SMB,Rep_5,2278.96,12,16.6,1365.67,913.29,40.07
2023-01-24,North,Product D,Startup,Rep_4,4922.57,25,5.3,2303.4,2619.17,53.21
2023-01-24,Central,Product B,Government,Rep_1,1484.85,7,21.5,905.2,579.65,39.04
2023-01-24,West,Product A,SMB,Rep_7,2554.75,13,9.2,1325.48,1229.27,48.12
2023-01-24,West,Product B,SMB,Rep_2,5614.16,12,11.0,3459.22,2154.94,38.38
2023-01-24,South,Product D,Government,Rep_4,2037.12,4,14.7,1096.64,940.48,46.17
2023-01-24,West,Product C,SMB,Rep_4,3628.46,9,15.0,2139.87,1488.59,41.03
2023-01-24,North,Product C,SMB,Rep_9,6636.76,20,16.2,4182.98,2453.78,36.97
2023-01-25,West,Product D,Enterprise,Rep_4,6464.8,16,24.4,4376.56,2088.24,32.3
2023-01-25,East,Product B,Government,Rep_10,5607.05,24,11.8,3796.5,1810.55,32.29
2023-01-25,North,Product A,Enterprise,Rep_1,3450.6,19,19.7,1954.84,1495.76,43.35
2023-01-25,Central,Product D,Government,Rep_7,2298.49,5,6.9,1198.15,1100.34,47.87
2023-01-25,Central,Product B,SMB,Rep_9,4744.46,9,16.2,2836.83,1907.63,40.21
2023-01-25,East,Product D,SMB,Rep_1,4321.16,21,15.3,1999.21,2321.95,53.73
2023-01-25,South,Product A,Enterprise,Rep_3,7400.51,12,13.1,4662.97,2737.54,36.99
2023-01-25,East,Product B,Startup,Rep_3,9669.29,20,3.0,6352.5,3316.79,34.3
2023-01-25,East,Product D,Startup,Rep_9,2228.44,5,1.9,1236.11,992.33,44.53
2023-01-25,East,Product A,Government,Rep_10,2768.92,5,22.4,1675.33,1093.59,39.5
2023-01-25,North,Product B,Enterprise,Rep_1,8317.57,48,9.1,5503.34,2814.23,33.83
2023-01-26,North,Product E,Government,Rep_4,4461.94,9,6.8,2087.8,2374.14,53.21
2023-01-26,East,Product A,Enterprise,Rep_3,3645.15,21,10.0,2375.57,1269.58,34.83
2023-01-26,East,Product C,Startup,Rep_2,5798.39,24,14.1,3014.58,2783.81,48.01
2023-01-26,Central,Product B,Government,Rep_6,7159.64,14,4.9,4704.61,2455.03,34.29
2023-01-26,South,Product B,Enterprise,Rep_7,1731.78,3,17.3,783.12,948.66,54.78
2023-01-26,East,Product A,Government,Rep_5,2502.82,9,12.3,1160.75,1342.07,53.62
2023-01-26,South,Product C,Enterprise,Rep_1,11578.37,30,17.5,6202.22,5376.15,46.43
2023-01-26,North,Product E,Enterprise,Rep_9,3030.54,16,14.2,1666.94,1363.6,45.0
2023-01-26,South,Product B,Startup,Rep_5,10904.03,33,20.8,5725.03,5179.0,47.5
2023-01-26,West,Product C,SMB,Rep_2,9406.97,18,2.7,4461.74,4945.23,52.57
2023-01-27,West,Product C,Government,Rep_2,7562.5,31,7.7,3864.07,3698.43,48.9
2023-01-27,North,Product A,SMB,Rep_5,9989.39,59,20.9,5248.35,4741.04,47.46
2023-01-27,North,Product B,Startup,Rep_7,6762.47,25,24.8,3091.46,3671.01,54.29
2023-01-27,West,Product D,SMB,Rep_2,6466.7,30,0.3,4145.06,2321.64,35.9
2023-01-27,South,Product B,SMB,Rep_7,5260.14,11,14.6,2680.19,2579.95,49.05
2023-01-27,North,Product A,Enterprise,Rep_4,9992.15,48,22.6,6402.49,3589.66,35.92
2023-01-27,East,Product A,Enterprise,Rep_8,2218.01,6,18.1,1251.2,966.81,43.59
2023-01-27,West,Product D,SMB,Rep_6,3213.64,11,22.1,1471.75,1741.89,54.2
2023-01-27,Central,Product E,SMB,Rep_5,7002.24,19,2.2,3767.86,3234.38,46.19
2023-01-27,West,Product B,SMB,Rep_9,10469.09,20,9.0,6022.23,4446.86,42.48
2023-01-27,West,Product C,Startup,Rep_7,3502.18,8,0.7,2228.99,1273.19,36.35
2023-01-27,East,Product A,Government,Rep_9,5043.75,19,4.0,2557.22,2486.53,49.3
2023-01-27,South,Product C,Enterprise,Rep_4,8036.47,24,23.4,5449.17,2587.3,32.19
2023-01-27,South,Product B,SMB,Rep_10,4864.71,15,14.8,2976.2,1888.51,38.82
2023-01-27,East,Product E,SMB,Rep_10,11677.37,22,24.3,6710.85,4966.52,42.53
2023-01-28,West,Product A,Enterprise,Rep_1,3405.09,8,0.0,2251.16,1153.93,33.89
2023-01-28,South,Product B,Startup,Rep_3,11387.4,38,0.5,6660.72,4726.68,41.51
2023-01-28,South,Product A,Startup,Rep_2,5748.13,17,2.5,2985.61,2762.52,48.06
2023-01-28,South,Product B,Government,Rep_8,6971.88,11,17.3,4626.78,2345.1,33.64
2023-01-28,East,Product B,SMB,Rep_7,4683.46,22,18.2,3129.59,1553.87,33.18
2023-01-28,Central,Product D,Enterprise,Rep_3,8196.02,14,5.5,4754.32,3441.7,41.99
2023-01-28,West,Product B,Startup,Rep_2,4316.14,19,22.1,2030.34,2285.8,52.96
2023-01-28,East,Product D,Enterprise,Rep_5,3700.8,12,19.7,2278.56,1422.24,38.43
2023-01-28,North,Product D,Government,Rep_7,12052.16,32,9.5,6937.05,5115.11,42.44
2023-01-28,North,Product D,SMB,Rep_3,6345.55,38,0.5,3236.61,3108.94,48.99
2023-01-29,North,Product C,SMB,Rep_7,2642.53,4,24.5,1394.54,1247.99,47.23
2023-01-29,Central,Product D,Enterprise,Rep_7,9488.85,17,3.9,4490.97,4997.88,52.67
2023-01-29,South,Product B,Government,Rep_9,9009.68,33,7.0,4546.61,4463.07,49.54
2023-01-29,North,Product D,Government,Rep_3,1706.42,9,20.6,1013.22,693.2,40.62
2023-01-29,West,Product B,Enterprise,Rep_1,3615.72,6,11.8,1723.13,1892.59,52.34
2023-01-29,West,Product D,Government,Rep_5,2388.56,10,22.1,1277.79,1110.77,46.5
2023-01-29,West,Product A,Startup,Rep_8,5466.3,20,1.5,3405.58,2060.72,37.7
2023-01-29,North,Product A,Startup,Rep_9,5884.35,23,1.5,3171.87,2712.48,46.1
2023-01-29,Central,Product D,Government,Rep_10,9893.14,53,22.6,6077.26,3815.88,38.57
2023-01-30,Central,Product E,SMB,Rep_2,10452.31,18,4.2,5212.93,5239.38,50.13
2023-01-30,South,Product B,Enterprise,Rep_7,2357.24,9,20.6,1140.93,1216.31,51.6
2023-01-30,Central,Product C,Startup,Rep_2,2357.0,5,21.4,1342.38,1014.62,43.05
2023-01-30,North,Product E,Government,Rep_2,4891.23,11,19.0,3258.14,1633.09,33.39
2023-01-30,North,Product E,Enterprise,Rep_5,10948.42,20,6.6,6575.63,4372.79,39.94
2023-01-30,Central,Product E,Government,Rep_1,3046.05,7,17.0,1652.16,1393.89,45.76
2023-01-30,West,Product C,SMB,Rep_1,9749.23,17,0.5,6220.0,3529.23,36.2
2023-01-30,East,Product C,Startup,Rep_8,10278.82,17,5.7,5335.84,4942.98,48.09
2023-01-30,West,Product C,Startup,Rep_7,6402.11,18,22.8,3480.5,2921.61,45.64
2023-01-30,West,Product E,Startup,Rep_1,5779.85,19,12.7,2781.26,2998.59,51.88
2023-01-30,Central,Product E,Enterprise,Rep_3,3668.37,6,6.2,2035.88,1632.49,44.5
2023-01-30,East,Product B,Startup,Rep_6,9419.04,21,3.1,4304.78,5114.26,54.3
2023-01-30,East,Product D,Government,Rep_3,10641.23,26,8.6,6838.7,3802.53,35.73
2023-01-30,East,Product A,Startup,Rep_1,4674.24,11,24.1,3024.87,1649.37,35.29
2023-01-30,South,Product B,Startup,Rep_7,7121.65,12,17.1,3981.3,3140.35,44.1
2023-01-30,South,Product B,Enterprise,Rep_4,4266.79,14,24.2,2550.82,1715.97,40.22
2023-01-31,West,Product C,Government,Rep_5,3367.6,8,15.6,1968.13,1399.47,41.56
2023-01-31,North,Product E,Startup,Rep_9,7961.65,28,2.7,3699.64,4262.01,53.53
2023-01-31,East,Product C,Startup,Rep_5,8851.19,19,4.7,5036.13,3815.06,43.1
2023-01-31,South,Product A,Government,Rep_6,8564.09,19,24.9,4364.84,4199.25,49.03
2023-01-31,West,Product D,Government,Rep_1,8142.95,15,8.6,5000.38,3142.57,38.59
2023-01-31,Central,Product D,Startup,Rep_9,3936.46,8,14.0,2037.39,1899.07,48.24
2023-01-31,West,Product B,Startup,Rep_9,7982.82,17,8.4,3756.23,4226.59,52.95
2023-01-31,East,Product B,Startup,Rep_7,8605.11,32,7.4,5557.0,3048.11,35.42
2023-01-31,West,Product A,Enterprise,Rep_8,10040.33,18,9.5,5207.13,4833.2,48.14
2023-01-31,North,Product B,SMB,Rep_4,5476.03,9,24.7,2644.6,2831.43,51.71
2023-01-31,South,Product A,Government,Rep_6,6820.26,15,0.1,3498.19,3322.07,48.71
2023-01-31,South,Product E,SMB,Rep_8,9794.44,47,10.8,5374.84,4419.6,45.12
2023-01-31,West,Product D,Government,Rep_1,1677.17,5,0.4,879.02,798.15,47.59
2023-01-31,Central,Product B,Enterprise,Rep_1,6944.73,15,8.6,3331.07,3613.66,52.03
2023-02-01,Central,Product E,Startup,Rep_3,2091.42,3,11.4,1191.41,900.01,43.03
2023-02-01,Central,Product C,Government,Rep_3,6147.94,19,4.7,4107.19,2040.75,33.19
2023-02-01,West,Product A,SMB,Rep_4,8658.13,18,14.7,4232.67,4425.46,51.11
2023-02-01,East,Product A,Government,Rep_5,10599.93,25,1.2,5033.55,5566.38,52.51
2023-02-01,North,Product A,Enterprise,Rep_7,5863.3,22,17.5,2915.61,2947.69,50.27
2023-02-01,North,Product C,Government,Rep_2,8397.96,19,3.4,5383.51,3014.45,35.9
2023-02-01,North,Product E,Enterprise,Rep_5,2610.22,10,5.0,1332.49,1277.73,48.95
2023-02-01,Central,Product B,Startup,Rep_7,4277.76,11,5.2,2843.08,1434.68,33.54
2023-02-01,East,Product B,Enterprise,Rep_1,10234.96,19,16.7,4956.82,5278.14,51.57
2023-02-01,North,Product E,Enterprise,Rep_2,12204.34,34,24.4,6233.35,5970.99,48.93
2023-02-01,North,Product A,SMB,Rep_1,10651.14,23,10.6,5076.94,5574.2,52.33
2023-02-01,North,Product A,SMB,Rep_3,5962.75,10,6.7,3688.59,2274.16,38.14
2023-02-01,East,Product C,SMB,Rep_2,6978.58,25,9.6,4505.75,2472.83,35.43
2023-02-01,West,Product B,Enterprise,Rep_3,8149.03,14,4.0,4446.81,3702.22,45.43
2023-02-02,West,Product E,Government,Rep_3,9163.23,21,21.6,5977.99,3185.24,34.76
2023-02-02,South,Product D,Government,Rep_2,11303.15,63,16.4,5118.55,6184.6,54.72
2023-02-02,Central,Product E,SMB,Rep_6,7855.98,18,10.8,4848.16,3007.82,38.29
2023-02-02,West,Product C,Government,Rep_3,11163.35,18,1.4,6675.48,4487.87,40.2
2023-02-02,South,Product E,Government,Rep_8,9864.94,26,6.0,6640.42,3224.52,32.69
2023-02-02,North,Product E,SMB,Rep_9,8553.06,33,11.5,5425.12,3127.94,36.57
2023-02-02,West,Product A,Government,Rep_8,5941.24,12,0.4,3224.85,2716.39,45.72
2023-02-02,North,Product E,Enterprise,Rep_2,11901.14,27,22.3,6894.76,5006.38,42.07
2023-02-02,West,Product C,Startup,Rep_1,11830.97,39,19.2,6956.48,4874.49,41.2
2023-02-02,East,Product D,Enterprise,Rep_2,9248.17,30,20.7,6213.1,3035.07,32.82
2023-02-02,East,Product E,Startup,Rep_2,1983.6,9,17.9,1221.82,761.78,38.4
2023-02-02,North,Product C,SMB,Rep_4,3354.83,13,20.6,1656.73,1698.1,50.62
2023-02-02,East,Product A,Government,Rep_1,13147.95,31,19.3,7278.92,5869.03,44.64
2023-02-02,Central,Product E,SMB,Rep_8,1871.8,4,10.8,1094.21,777.59,41.54
2023-02-02,Central,Product B,SMB,Rep_3,2978.68,7,8.0,1944.24,1034.44,34.73
2023-02-02,West,Product E,SMB,Rep_5,5809.06,20,20.1,2798.7,3010.36,51.82
2023-02-02,Central,Product E,Startup,Rep_9,11923.4,20,15.8,5916.44,6006.96,50.38
2023-02-03,East,Product C,SMB,Rep_3,7691.7,26,2.9,4084.41,3607.29,46.9
2023-02-03,West,Product E,Government,Rep_9,5365.82,10,13.1,2445.81,2920.01,54.42
2023-02-03,South,Product A,Enterprise,Rep_4,5048.44,8,17.1,2441.82,2606.62,51.63
2023-02-03,North,Product C,SMB,Rep_9,2250.77,11,21.7,1395.66,855.11,37.99
2023-02-03,South,Product E,Government,Rep_4,7999.83,17,17.3,3686.36,4313.47,53.92
2023-02-03,West,Product D,Government,Rep_6,10716.29,22,5.1,6963.83,3752.46,35.02
2023-02-03,West,Product B,Startup,Rep_10,7980.16,15,24.1,4131.02,3849.14,48.23
2023-02-03,South,Product A,SMB,Rep_3,8700.94,51,7.0,4444.22,4256.72,48.92
2023-02-03,South,Product E,Startup,Rep_1,5689.44,25,3.8,2982.43,2707.01,47.58
2023-02-03,North,Product E,Startup,Rep_8,10585.41,57,17.7,6042.58,4542.83,42.92
2023-02-03,South,Product E,Enterprise,Rep_9,3505.77,10,8.7,2289.9,1215.87,34.68
2023-02-03,East,Product C,Startup,Rep_5,4425.63,11,24.9,2829.96,1595.67,36.06
2023-02-03,North,Product A,Startup,Rep_8,4541.75,8,6.1,2085.44,2456.31,54.08
2023-02-03,East,Product D,Enterprise,Rep_7,4840.07,30,12.9,3035.76,1804.31,37.28
2023-02-03,Central,Product E,Government,Rep_8,2445.58,10,12.8,1633.86,811.72,33.19
2023-02-03,South,Product E,Enterprise,Rep_2,4185.68,17,17.1,2688.06,1497.62,35.78
2023-02-03,South,Product E,Government,Rep_2,8919.27,25,8.3,4193.21,4726.06,52.99
2023-02-04,South,Product C,Enterprise,Rep_10,12107.89,36,11.3,6574.86,5533.03,45.7
2023-02-04,East,Product A,Government,Rep_2,7932.78,18,18.9,4638.22,3294.56,41.53
2023-02-04,North,Product C,Enterprise,Rep_5,9775.66,51,19.1,5383.12,4392.54,44.93
2023-02-04,West,Product A,Government,Rep_3,6766.33,20,19.9,3894.14,2872.19,42.45
2023-02-04,South,Product C,Startup,Rep_1,7945.58,38,0.1,4665.89,3279.69,41.28
2023-02-04,Central,Product E,Enterprise,Rep_5,4312.33,9,5.3,2838.78,1473.55,34.17
2023-02-04,Central,Product B,SMB,Rep_3,4555.44,19,4.5,2887.79,1667.65,36.61
2023-02-04,North,Product E,Government,Rep_9,2637.44,10,4.9,1539.04,1098.4,41.65
2023-02-05,East,Product B,SMB,Rep_2,4224.74,17,12.1,2220.18,2004.56,47.45
2023-02-05,East,Product E,SMB,Rep_10,8698.96,14,4.2,4541.2,4157.76,47.8
2023-02-05,South,Product D,Startup,Rep_6,3406.62,6,11.6,1814.06,1592.56,46.75
2023-02-05,East,Product D,Enterprise,Rep_3,7725.57,27,20.7,5060.24,2665.33,34.5
2023-02-05,South,Product C,Enterprise,Rep_2,12769.9,29,20.3,7446.73,5323.17,41.69
2023-02-05,Central,Product B,Enterprise,Rep_9,5121.12,13,16.3,2479.57,2641.55,51.58
2023-02-05,West,Product B,Startup,Rep_3,6856.3,20,12.6,4130.35,2725.95,39.76
2023-02-05,Central,Product B,SMB,Rep_8,3528.27,8,21.8,1706.36,1821.91,51.64
2023-02-05,West,Product C,Enterprise,Rep_4,9300.32,34,5.9,5615.3,3685.02,39.62
2023-02-05,Central,Product C,Government,Rep_8,13198.41,78,16.2,6252.64,6945.77,52.63
2023-02-05,Central,Product C,Startup,Rep_10,6960.19,15,9.1,4177.98,2782.21,39.97
2023-02-05,North,Product E,Startup,Rep_7,11413.24,34,20.4,6041.68,5371.56,47.06
2023-02-05,West,Product E,Enterprise,Rep_9,11240.09,44,12.9,5784.0,5456.09,48.54
2023-02-06,South,Product B,Startup,Rep_10,8523.99,33,20.3,5247.87,3276.12,38.43
2023-02-06,West,Product D,Government,Rep_4,8591.74,25,6.1,4119.0,4472.74,52.06
2023-02-06,Central,Product B,SMB,Rep_9,2179.31,12,6.5,1070.93,1108.38,50.86
2023-02-06,West,Product E,Enterprise,Rep_5,11132.68,26,11.8,6243.03,4889.65,43.92
2023-02-06,South,Product D,SMB,Rep_10,9738.56,21,6.6,6004.44,3734.12,38.34
2023-02-06,East,Product D,Enterprise,Rep_4,5230.54,33,13.1,3447.7,1782.84,34.09
2023-02-06,West,Product B,Enterprise,Rep_3,7197.89,42,19.6,4072.32,3125.57,43.42
2023-02-06,North,Product A,Government,Rep_3,11804.44,78,23.4,7154.3,4650.14,39.39
2023-02-06,West,Product E,Government,Rep_6,12040.78,35,23.5,6753.53,5287.25,43.91
2023-02-06,West,Product C,Enterprise,Rep_7,3157.61,12,21.5,1626.65,1530.96,48.48
2023-02-07,West,Product C,SMB,Rep_1,10364.08,25,2.9,4680.98,5683.1,54.83
2023-02-07,South,Product C,Government,Rep_6,2813.92,6,6.5,1613.23,1200.69,42.67
2023-02-07,Central,Product C,Startup,Rep_7,9781.02,19,12.1,5234.3,4546.72,46.49
2023-02-07,Central,Product D,Startup,Rep_5,8747.94,26,3.5,5674.62,3073.32,35.13
2023-02-07,North,Product B,Government,Rep_3,2815.11,5,20.0,1664.37,1150.74,40.88
2023-02-07,North,Product B,Government,Rep_1,11615.1,32,15.0,5462.26,6152.84,52.97
2023-02-07,East,Product B,Startup,Rep_2,8997.5,15,10.0,5406.78,3590.72,39.91
2023-02-07,East,Product E,Enterprise,Rep_3,8614.56,35,16.4,5469.38,3145.18,36.51
2023-02-07,East,Product B,Enterprise,Rep_10,7778.63,18,16.9,4143.99,3634.64,46.73
2023-02-07,North,Product B,Enterprise,Rep_5,9860.87,30,14.7,5611.63,4249.24,43.09
2023-02-07,North,Product A,Startup,Rep_9,11272.61,19,6.9,6644.79,4627.82,41.05
2023-02-07,South,Product D,Government,Rep_10,1580.66,4,14.0,894.23,686.43,43.43
2023-02-07,East,Product A,Startup,Rep_9,10925.36,23,24.2,6331.56,4593.8,42.05
2023-02-07,South,Product C,Government,Rep_8,12867.14,35,6.4,6922.71,5944.43,46.2
2023-02-07,South,Product B,Startup,Rep_7,12318.37,79,20.8,6246.64,6071.73,49.29
2023-02-07,North,Product D,Startup,Rep_2,7072.77,24,5.5,4116.03,2956.74,41.8
2023-02-08,South,Product D,SMB,Rep_4,10925.32,44,5.1,5543.83,5381.49,49.26
2023-02-08,Central,Product C,SMB,Rep_2,2642.18,4,12.3,1193.01,1449.17,54.85
2023-02-08,Central,Product A,Government,Rep_6,8538.71,14,22.4,5548.6,2990.11,35.02
2023-02-08,West,Product B,Startup,Rep_7,4249.67,24,20.0,2379.87,1869.8,44.0
2023-02-08,Central,Product A,Startup,Rep_7,12135.07,34,3.0,6907.13,5227.94,43.08
2023-02-08,East,Product A,Enterprise,Rep_4,5186.88,16,21.5,2557.37,2629.51,50.7
2023-02-08,East,Product B,Startup,Rep_8,11713.14,50,10.6,6399.96,5313.18,45.36
2023-02-08,East,Product C,Government,Rep_5,6823.67,11,17.2,4348.48,2475.19,36.27
2023-02-08,East,Product B,Government,Rep_7,4214.53,8,11.8,1905.98,2308.55,54.78
2023-02-08,West,Product D,SMB,Rep_9,7180.34,19,6.3,4648.95,2531.39,35.25
2023-02-09,West,Product A,SMB,Rep_1,3780.1,7,2.4,2348.41,1431.69,37.87
2023-02-09,East,Product C,Startup,Rep_9,8591.32,28,10.3,4559.85,4031.47,46.92
2023-02-09,Central,Product B,SMB,Rep_5,5916.16,16,18.4,3872.81,2043.35,34.54
2023-02-09,West,Product E,Startup,Rep_8,7755.56,34,20.2,4091.83,3663.73,47.24
2023-02-09,Central,Product E,Government,Rep_2,2453.43,8,16.3,1504.93,948.5,38.66
2023-02-09,Central,Product D,Startup,Rep_8,11689.48,24,13.0,6470.9,5218.58,44.64
2023-02-09,South,Product B,Enterprise,Rep_3,10215.41,17,17.5,4785.05,5430.36,53.16
2023-02-09,South,Product D,Enterprise,Rep_2,2678.12,6,0.7,1449.7,1228.42,45.87
2023-02-10,North,Product C,SMB,Rep_2,9969.26,34,6.2,5137.76,4831.5,48.46
2023-02-10,South,Product B,SMB,Rep_1,1998.77,3,21.6,1114.22,884.55,44.25
2023-02-10,Central,Product C,Government,Rep_3,13149.4,57,14.9,7825.75,5323.65,40.49
2023-02-10,Central,Product D,Startup,Rep_6,6447.4,33,7.7,3512.59,2934.81,45.52
2023-02-10,South,Product C,Enterprise,Rep_1,8062.46,38,7.2,4620.38,3442.08,42.69
2023-02-10,West,Product D,Startup,Rep_1,11071.31,26,19.9,6378.06,4693.25,42.39
2023-02-10,South,Product D,Government,Rep_7,4749.03,10,20.7,2378.01,2371.02,49.93
2023-02-10,North,Product D,SMB,Rep_9,11396.23,22,17.1,5874.48,5521.75,48.45
2023-02-10,Central,Product C,Government,Rep_4,10070.44,35,15.9,5962.48,4107.96,40.79
2023-02-11,Central,Product D,SMB,Rep_6,1655.67,4,4.6,784.0,871.67,52.65
2023-02-11,East,Product B,Government,Rep_1,3824.81,10,8.5,1995.26,1829.55,47.83
2023-02-11,West,Product C,Government,Rep_1,5900.56,10,1.4,3707.91,2192.65,37.16
2023-02-11,North,Product E,Government,Rep_3,4215.51,8,20.7,2015.23,2200.28,52.19
2023-02-11,South,Product D,Government,Rep_4,8472.12,23,19.3,4827.94,3644.18,43.01
2023-02-11,South,Product D,Government,Rep_5,10811.55,22,18.6,6231.81,4579.74,42.36
2023-02-11,North,Product C,Government,Rep_5,4348.82,8,5.4,2069.92,2278.9,52.4
2023-02-11,West,Product C,Enterprise,Rep_3,10744.25,32,6.1,7229.08,3515.17,32.72
2023-02-11,Central,Product D,SMB,Rep_6,9447.09,25,17.1,4986.52,4460.57,47.22
2023-02-11,North,Product A,Startup,Rep_3,10275.95,49,5.8,6944.34,3331.61,32.42
2023-02-11,East,Product D,SMB,Rep_1,8919.81,42,22.5,5009.54,3910.27,43.84
2023-02-11,West,Product E,Startup,Rep_9,8527.22,36,8.7,5273.68,3253.54,38.15
2023-02-12,Central,Product E,SMB,Rep_2,7454.13,14,13.5,4132.85,3321.28,44.56
2023-02-12,Central,Product D,SMB,Rep_1,8199.5,19,8.0,3809.23,4390.27,53.54
2023-02-12,Central,Product D,SMB,Rep_9,9987.01,45,7.1,5435.48,4551.53,45.57
2023-02-12,East,Product A,Enterprise,Rep_9,7751.58,13,4.5,3543.97,4207.61,54.28
2023-02-12,North,Product D,SMB,Rep_2,2138.82,6,12.2,1269.42,869.4,40.65
2023-02-12,Central,Product C,Enterprise,Rep_6,4409.48,28,23.0,2649.31,1760.17,39.92
2023-02-12,North,Product D,Enterprise,Rep_6,8900.3,26,9.2,5455.35,3444.95,38.71
2023-02-12,Central,Product C,Enterprise,Rep_2,9537.97,38,13.0,4514.15,5023.82,52.67
2023-02-12,South,Product E,Government,Rep_4,4014.41,9,23.7,2322.08,1692.33,42.16
2023-02-12,Central,Product D,Enterprise,Rep_10,5585.46,12,22.1,2727.75,2857.71,51.16
2023-02-12,South,Product E,Government,Rep_9,4872.74,8,11.1,2587.59,2285.15,46.9
2023-02-12,East,Product E,Startup,Rep_6,6506.48,12,8.1,3288.15,3218.33,49.46
2023-02-13,South,Product D,Startup,Rep_6,12132.11,36,18.2,8202.28,3929.83,32.39
2023-02-13,Central,Product A,SMB,Rep_5,2030.17,8,7.9,1273.83,756.34,37.26
2023-02-13,East,Product E,SMB,Rep_2,2025.31,9,9.2,1182.57,842.74,41.61
2023-02-13,South,Product C,Startup,Rep_2,8169.72,32,1.9,4286.48,3883.24,47.53
2023-02-13,West,Product B,Government,Rep_10,9450.01,21,0.9,6009.44,3440.57,36.41
2023-02-13,West,Product A,Enterprise,Rep_6,6072.16,17,21.7,3947.21,2124.95,34.99
2023-02-13,South,Product E,Enterprise,Rep_7,2314.92,7,14.1,1215.73,1099.19,47.48
2023-02-13,South,Product B,Enterprise,Rep_7,13372.84,32,2.3,7346.31,6026.53,45.07
2023-02-13,West,Product B,SMB,Rep_6,2668.11,15,10.0,1252.86,1415.25,53.04
2023-02-13,Central,Product D,SMB,Rep_3,6378.94,19,14.3,3693.84,2685.1,42.09
2023-02-13,Central,Product B,SMB,Rep_2,4544.75,9,14.4,2162.76,2381.99,52.41
2023-02-13,West,Product D,Startup,Rep_6,3627.44,8,19.2,1773.56,1853.88,51.11
2023-02-13,East,Product E,Government,Rep_10,2859.18,5,5.0,1532.46,1326.72,46.4
2023-02-13,North,Product A,Enterprise,Rep_4,13745.81,25,20.5,6229.03,7516.78,54.68
2023-02-13,North,Product C,Government,Rep_8,1781.02,4,5.1,1015.81,765.21,42.96
2023-02-13,East,Product E,Government,Rep_10,8714.91,18,0.5,5090.3,3624.61,41.59
2023-02-14,Central,Product A,Startup,Rep_3,2151.93,4,6.8,1198.5,953.43,44.31
2023-02-14,North,Product A,Government,Rep_5,10143.91,32,2.7,5247.18,4896.73,48.27
2023-02-14,West,Product B,Government,Rep_9,10991.09,37,21.7,6289.75,4701.34,42.77
2023-02-14,South,Product B,Government,Rep_9,10222.69,39,13.2,5384.51,4838.18,47.33
2023-02-14,West,Product B,Enterprise,Rep_6,8859.81,30,24.9,5981.04,2878.77,32.49
2023-02-14,East,Product A,Startup,Rep_7,12628.88,77,13.9,6496.86,6132.02,48.56
2023-02-14,South,Product C,Government,Rep_3,2575.78,4,15.3,1529.68,1046.1,40.61
2023-02-14,South,Product D,SMB,Rep_10,3866.11,6,8.2,2221.91,1644.2,42.53
2023-02-14,South,Product B,SMB,Rep_3,5429.18,14,3.4,3686.46,1742.72,32.1
2023-02-14,South,Product E,SMB,Rep_6,2473.57,5,4.6,1590.73,882.84,35.69
2023-02-14,South,Product A,Startup,Rep_7,11594.32,23,20.5,6915.72,4678.6,40.35
2023-02-14,East,Product B,SMB,Rep_2,2705.33,4,15.4,1594.22,1111.11,41.07
2023-02-14,Central,Product B,SMB,Rep_4,8903.05,19,11.9,5034.98,3868.07,43.45
2023-02-14,Central,Product D,Startup,Rep_3,11087.5,52,4.8,5071.56,6015.94,54.26
2023-02-14,North,Product C,Government,Rep_4,11353.7,23,1.7,7530.16,3823.54,33.68
